,originalLocation,col_1_label,col_1_qty,col_2_label,col_2_qty,col_3_label,col_3_qty,col_4_label,col_4_qty,col_5_label,col_5_qty,col_6_label,col_6_qty,col_7_label,col_7_qty,col_8_label,col_8_qty,col_9_label,col_9_qty,col_10_label,col_10_qty,col_11_label,col_11_qty,col_12_label,col_12_qty,col_13_label,col_13_qty,col_14_label,col_14_qty,col_15_label,col_15_qty,col_16_label,col_16_qty,col_17_label,col_17_qty,col_18_label,col_18_qty
1299,L-15-21,XUZJ74,8.0,XUZJ74,8.0,XUZJ74,8.0,XUZJ74,8.0,XUZJ74,8.0,XUZJ74,8.0,XUZJ74,8.0,XUZJ74,8.0,XUZJ74,8.0,XUZJ74,8.0,XUZJ74,8.0,XUZJ74,8.0,XUZJ74,8.0,XUZJ74,8.0,XUZJ74,8.0,XUZJ74,8.0,XUZJ74,8.0,XUZJ74,8.0
1300,L-15-22,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0,XUZJ74,9.0
1301,L-15-23,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5
1302,L-15-30,5P4LRT,5.0,YKQY4X,14.0,QXS5D1,16.0,JUUL5B,12.0,E2ES5Z,9.0,GPBMZJ,5.0,XSFSKX,5.0,PZUF7K,6.0,JU0ODD,10.0,QVFB0Q,12.0,PY5UPB,11.0,O7TSVL,14.0,I2B1FH,5.0,70EPUK,10.0,X0HH8Y,6.0,HGXJD0,6.0,TOENMT,5.0,S90CD9,7.0
1303,L-15-40,UHYJ3A,15.0,CVU3QV,13.0,E5CISL,14.0,Q164T6,15.0,5IXVJ1,5.0,5IXVJ1,8.0,F7LULH,9.0,QVFB0Q,9.0,F29V5I,10.0,UCRNWD,7.0,HXQR4L,6.0,HOUJQN,11.0,4SD17H,14.0,1JT1XB,16.0,DSQXYR,12.0,HCMI82,9.0,EA91CP,13.0,6NDM0O,4.0
1304,L-16-11,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0
1305,L-16-12,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5
1306,L-16-13,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0
1307,L-16-21,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0,SMMRK3,8.0
1308,L-16-22,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5,SMMRK3,8.5
1309,L-16-23,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0,SMMRK3,9.0
1310,L-16-30,Z8KPP8,8.0,V7JUQL,7.0,SVFO5S,14.0,IYLV38,11.0,ZRCYSH,12.0,KZ5VR3,10.0,JCNON3,4.0,32ZKOX,15.0,RAUDQ6,10.0,JU0ODD,16.0,NJVZEL,8.0,RUUOCB,4.0,RN2DSQ,15.0,JUUL5B,14.0,SWN7AU,15.0,XUZJ74,11.0,DSQXYR,8.0,HI2X6U,16.0
1311,L-16-40,WRRW1W,14.0,O7TSVL,4.0,VHQ356,10.0,XLTRGL,12.0,5MNTT7,9.0,IYV9SV,16.0,JCNON3,8.0,2LPO6D,6.0,Z8KPP8,6.0,F98BNI,8.0,SWN7AU,14.0,J3FI7N,15.0,SVJZKL,10.0,YE890X,8.0,RBKNR4,15.0,HI2X6U,4.0,UU4A1K,10.0,EAJXUV,15.0
1312,L-17-11,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0
1313,L-17-12,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5,XUZJ74,10.5
1314,L-17-13,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0
1315,L-17-21,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0,XUZJ74,10.0
1316,L-17-22,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5,Z8KPP8,7.5
1317,L-17-23,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0,XUZJ74,11.0
1318,L-17-30,8D9SAW,15.0,56TC1Z,9.0,YKQY4X,4.0,63KAC1,10.0,6M2FJM,11.0,HI2X6U,4.0,AB9XBU,15.0,YN8OHN,7.0,8E9F1P,14.0,56TC1Z,12.0,9S4AF8,11.0,KUFVRI,14.0,1ENECA,10.0,HI2X6U,9.0,V6K6JX,11.0,UMKYTJ,7.0,84ABYS,4.0,NM6C73,4.0
1319,L-17-40,IJBSQT,6.0,QOMHJ2,10.0,8E9F1P,6.0,EBKM6C,12.0,TNZ1OO,13.0,ETU70R,16.0,63KAC1,4.0,EA91CP,9.0,IYLV38,8.0,1JT1XB,15.0,WRRW1W,9.0,PZUF7K,5.0,5HQR89,9.0,ODZZLY,6.0,6WT73N,9.0,Q50W5L,15.0,EBKM6C,6.0,UDF17E,9.0
1320,L-18-11,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5,SMMRK3,9.5
1321,L-18-12,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0
1322,L-18-13,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5
1323,L-18-21,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5,XUZJ74,9.5
1324,L-18-22,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0,SMMRK3,10.0
1325,L-18-23,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5,SMMRK3,10.5
1326,L-18-30,7GC57K,15.0,JGP0ID,7.0,UDF17E,4.0,2Z7ZEP,12.0,YF0X2Z,11.0,Z8KPP8,15.0,A19092,4.0,Z8KPP8,8.0,IA7X1P,16.0,EA91CP,15.0,8D9SAW,16.0,8D9SAW,7.0,QVFB0Q,10.0,2Z7ZEP,8.0,F98BNI,8.0,RUUOCB,6.0,UU4A1K,15.0,KUFVRI,16.0
1327,L-18-40,TNAHD4,6.0,XLTRGL,11.0,PC1PMV,12.0,DF3KQM,14.0,I2B1FH,13.0,EO69NY,10.0,YF0X2Z,13.0,F29V5I,4.0,05W6TK,11.0,IYLV38,15.0,ETU70R,10.0,ULG3QT,12.0,TQBVRI,4.0,CVU3QV,8.0,SSQFQA,14.0,AX7BJ8,8.0,HOUJQN,5.0,AHR20O,14.0
1328,L-19-11,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0,XUZJ74,12.0
1329,L-19-12,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0,XUZJ74,14.0
1330,L-19-13,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5,AKP0A7,7.5
1331,L-19-21,Z8KPP8,9.5,Z8KPP8,9.5,Z8KPP8,9.5,Z8KPP8,9.5,Z8KPP8,9.5,Z8KPP8,9.5,Z8KPP8,9.5,Z8KPP8,9.5,Z8KPP8,9.5,Z8KPP8,9.5,Z8KPP8,9.5,Z8KPP8,9.5,Z8KPP8,9.5,Z8KPP8,9.5,Z8KPP8,9.5,Z8KPP8,9.5,Z8KPP8,9.5,Z8KPP8,9.5
1332,L-19-22,XUZJ74,13.0,XUZJ74,13.0,XUZJ74,13.0,XUZJ74,13.0,XUZJ74,13.0,XUZJ74,13.0,XUZJ74,13.0,XUZJ74,13.0,XUZJ74,13.0,XUZJ74,13.0,XUZJ74,13.0,XUZJ74,13.0,XUZJ74,13.0,XUZJ74,13.0,XUZJ74,13.0,XUZJ74,13.0,XUZJ74,13.0,XUZJ74,13.0
1333,L-19-23,AKP0A7,7.0,AKP0A7,7.0,AKP0A7,7.0,AKP0A7,7.0,AKP0A7,7.0,AKP0A7,7.0,AKP0A7,7.0,AKP0A7,7.0,AKP0A7,7.0,AKP0A7,7.0,AKP0A7,7.0,AKP0A7,7.0,AKP0A7,7.0,AKP0A7,7.0,AKP0A7,7.0,AKP0A7,7.0,AKP0A7,7.0,AKP0A7,7.0
1334,L-19-30,4E1WTK,15.0,CU53FM,5.0,VWXLZJ,6.0,EYEOXS,14.0,9S4AF8,5.0,AB9XBU,5.0,I2B1FH,7.0,5MNTT7,4.0,VWXLZJ,4.0,6MKIC6,13.0,02MRUH,7.0,ODZZLY,13.0,2OAVPY,11.0,7GC57K,9.0,IPGA7X,6.0,NJVZEL,8.0,6N3PKW,16.0,PZUF7K,14.0
1335,L-19-40,SY1DDY,5.0,J2URNJ,13.0,EQQBND,15.0,Q164T6,10.0,CD1NU9,6.0,W518XY,7.0,QOMHJ2,13.0,HXQR4L,10.0,JEGRCL,15.0,2T1DJM,10.0,JWTWL1,8.0,A7MDBC,5.0,Q164T6,6.0,4E1WTK,6.0,UHYJ3A,4.0,YE890X,15.0,DNLEH7,6.0,SVJZKL,6.0
1336,L-20-11,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0
1337,L-20-12,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0
1338,L-20-13,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0,SMMRK3,14.0
1339,L-20-21,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0,SMMRK3,11.0
1340,L-20-22,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0,SMMRK3,12.0
1341,L-20-23,SMMRK3,13.0,SMMRK3,13.0,SMMRK3,13.0,SMMRK3,13.0,SMMRK3,13.0,SMMRK3,13.0,SMMRK3,13.0,SMMRK3,13.0,SMMRK3,13.0,SMMRK3,13.0,SMMRK3,13.0,SMMRK3,13.0,SMMRK3,13.0,SMMRK3,13.0,SMMRK3,13.0,SMMRK3,13.0,SMMRK3,13.0,SMMRK3,13.0
1342,L-20-30,Q50W5L,5.0,X0HH8Y,11.0,QVFB0Q,10.0,CST1KC,9.0,DNLEH7,15.0,4ILN0A,12.0,70EPUK,4.0,IYV9SV,16.0,UMKYTJ,11.0,D8AMD3,9.0,UCRNWD,9.0,Z26SRT,7.0,GPBMZJ,9.0,IYXV3Z,7.0,7BU1V7,14.0,YE890X,12.0,HGXJD0,5.0,IPGA7X,12.0
1343,L-20-40,YXGRMP,9.0,O9YFO8,6.0,ZRCYSH,6.0,D8AMD3,15.0,CVU3QV,14.0,066BOU,10.0,JWTWL1,9.0,6MKIC6,14.0,6NDM0O,5.0,KZ5VR3,8.0,9VBE59,10.0,N6JU7C,9.0,4E0KXI,5.0,YN8OHN,11.0,F0P5OQ,8.0,EQQBND,16.0,N6JU7C,11.0,TOENMT,11.0
1344,L-21-11,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0
1345,L-21-12,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0
1346,L-21-13,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0,AKP0A7,9.0
1347,L-21-21,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0,AKP0A7,8.0
1348,L-21-22,AKP0A7,8.5,AKP0A7,8.5,AKP0A7,8.5,AKP0A7,8.5,AKP0A7,8.5,AKP0A7,8.5,AKP0A7,8.5,AKP0A7,8.5,AKP0A7,8.5,AKP0A7,8.5,AKP0A7,8.5,AKP0A7,8.5,AKP0A7,8.5,AKP0A7,8.5,AKP0A7,8.5,AKP0A7,8.5,AKP0A7,8.5,AKP0A7,8.5
1349,L-21-23,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5,AKP0A7,9.5
1350,L-21-30,EYEOXS,7.0,A19092,12.0,PZUF7K,6.0,AHR20O,13.0,I1KDJ0,10.0,1ENECA,12.0,RN2DSQ,13.0,CST1KC,5.0,W25EZN,7.0,XLTRGL,5.0,TLFT43,8.0,PC1PMV,5.0,VHQ356,11.0,32ZKOX,14.0,CVU3QV,9.0,1A6YTA,13.0,JU0ODD,10.0,8D9SAW,15.0
1351,L-21-40,4ILN0A,7.0,2Z7ZEP,11.0,YE890X,16.0,UHYJ3A,4.0,XLTRGL,8.0,JHSQHS,14.0,QVFB0Q,16.0,SVJZKL,7.0,JU0ODD,14.0,EYEOXS,15.0,BLJLMQ,10.0,56TC1Z,15.0,Y813MQ,8.0,ZRCYSH,5.0,84ABYS,9.0,JUUL5B,12.0,U8203G,13.0,8D9SAW,12.0
1352,L-22-11,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0
1353,L-22-12,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0
1354,L-22-13,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0
1355,L-22-21,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0,I2B1FH,8.0
1356,L-22-22,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0
1357,L-22-23,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0,I2B1FH,9.0
1358,L-22-30,4E0KXI,14.0,IA7X1P,12.0,S90CD9,13.0,37VA62,10.0,HA0BOB,6.0,EUMBM7,10.0,2T1DJM,11.0,RBKNR4,15.0,F29V5I,14.0,NM6C73,12.0,VWXLZJ,6.0,8E9F1P,11.0,HOUGRO,4.0,DNLEH7,12.0,RN2DSQ,9.0,9KZ6W1,7.0,V6K6JX,13.0,PZUF7K,11.0
1359,L-22-40,YN8OHN,4.0,HCMI82,15.0,4SD17H,12.0,M67GNC,15.0,1ENECA,6.0,9KZ6W1,6.0,8D9SAW,7.0,XLTRGL,15.0,X31OGS,11.0,W518XY,4.0,H51IVV,12.0,6WT73N,10.0,JWTWL1,4.0,HGXJD0,9.0,0SJH1Z,6.0,ZX6MUV,12.0,NJVZEL,12.0,HI2X6U,14.0
1360,L-23-11,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0
1361,L-23-12,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0,AKP0A7,11.0
1362,L-23-13,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0,AKP0A7,13.0
1363,L-23-21,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0,AKP0A7,10.0
1364,L-23-22,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5,AKP0A7,10.5
